Text,Stemming,True Label,Predicted Label,Correct;;
APA ITU DANANTARA?? Read more: https://t.co/1fSlaCOxDr #KenaikanYesusKristus #ForumInternasionalPrabowo Alhamdulillah #SuaraBatak #BatakBerbicara #TapanuliVoice #Innovation #AI #Breakingnews #DigitalNews #JKTInfo #KritikPemerintahan #WongCilik #JakartaHits #WeLoveJakarta https://t.co/gBEocQghxy,danantara read more kenaikanyesuskristus foruminternasionalprabowo alhamdulillah suarabatak batakberbicara tapanulivoice innovation ai breakingnews digitalnews jktinfo kritikpemerintahan wongcilik jakartahits welovejakarta,2,2,True;;
Danantara Dorong kemajuan ekonomi bangsa #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/lHiaMK955V,danantara dorong maju ekonomi bangsa danantara kerjasamadanantara investasidanantara dukungdanantara,1,1,True;;
@dheppylovelly engan investasi yang jujur dan transparan Indonesia makin kuat. Yuk support bareng Danantara! ,engan investasi jujur transparan indonesia kuat yuk support bareng danantara,1,1,True;;
@Anak__Ogi Hati hati danantara bisa berakhir seperti ini...,hati hati danantara,0,0,True;;
@KangManto123 Mungkin sudah tahu cuma mau diperalat.. banyak koruptor di dalamnya.. apalagi ada orang terkorup di dunia di Danantara https://t.co/a8pBy9aFGq,alat koruptor dalam orang korup dunia danantara,0,0,True;;
@reaareaa__ Presiden Prabowo support Danantara jadi makin yakin teknologi kita gak kalah sama luar,presiden prabowo support danantara teknologi gak kalah,1,1,True;;
@kegblgnunfaedh Rill semenjak ada desas desus danantara gue mindahin semua tabungan ke bca. Cuma kalau untuk bahan balar belum tersedia aja dikita gue. Tolong dong shell buka dikotakuuuu,rill semenjak desas desus danantara gue mindahin tabung bca bahan balar sedia aja kita gue tolong shell buka dikotakuuuu,0,0,True;;
separah ini sentimen negatif danantara,parah sentimen negatif danantara,0,0,True;;
jadi mikir skenario bensin oplos - rakyat beralih ke swasta (lebih mahal) - pmerintah merasa rkyat mampu tnpa subsidi - hapus subsidi - alasan efisiensi - jual bensin mahal - cuan danantara,mikir skenario bensin oplos rakyat alih swasta mahal pmerintah rkyat tnpa subsidi hapus subsidi alas efisiensi jual bensin mahal cuan danantara,0,0,True;;
@reaareaa__ Dukungan dari Presiden Prabowo buat Danantara tuh priceless banget,dukung presiden prabowo danantara tuh priceless banget,1,1,True;;
@jstrbyy @idextratime Danantara poinnya ghoib gak bs dihitung,danantara poin ghoib gak bs hitung,0,0,True;;
@GenZNusantara Yakin bisa maju? Dengan manajemen BPI Danantara pertumbuhan ekonomi kita lebih terarah dan terukur,maju manajemen bpi danantara tumbuh ekonomi arah ukur,1,1,True;;
@reaareaa__ Berkat Presiden Prabowo kini Danantara punya peluang lebih luas untuk berkembang,berkat presiden prabowo danantara peluang luas kembang,1,1,True;;
@GenZNusantara Dengan IHSG yang naik daun kepercayaan investor semakin stabil. Berkat kepemimpinan Danantara dan hasil mantap RUPST Himbara,ihsg daun percaya investor stabil berkat pimpin danantara hasil mantap rupst himbara,1,1,True;;
Danantara Semangat Baru Menuju Indonesia Maju https://t.co/4B8NjImsO2,danantara semangat indonesia maju,1,1,True;;
masa depan cerah berkat ide revolusioner Danantara https://t.co/6lxqbrzVnn,cerah berkat ide revolusioner danantara,1,1,True;;
@RayDalio edannn bikin buku setelah cabut dari danantara kah? hahahaha. warning for this country,edannn bikin buku cabut danantara kah hahahaha warning for this country,0,0,True;;
@JedTeguh03 Dengan dukungan Presiden Prabowo Danantara pasti makin berkembang pesat,dukung presiden prabowo danantara kembang pesat,1,1,True;;
Jangan jangan oplosan pertamax ini pengalihan isunya danantara ,oplos pertamax alih isu danantara,0,0,True;;
@Naz_lira @TodungLubis Politik itu bisa berubah setiap saat teman/lawan sekuat apapun permusuhan suatu saat akan koalisi. Tapi ekonomi harus dilakukan dengan konsep yg tepat jika gagal sulit untuk bangkit ... Danantara tak boleh ada pengaruh politik dan tidak boleh terlalu memonopoli ... https://t.co/ZpFWcoFFvh,politik ubah temanlawan kuat apa musuh koalisi ekonomi konsep yg gagal sulit bangkit danantara pengaruh politik monopoli,0,0,True;;
@GenZNusantara Indonesia lebih dari siap all thanks to BPI Danantara bringing sustainable future closer,indonesia all thanks to bpi danantara bringing sustainable future closer,1,1,True;;
@andikamalreza Poin Danantara ini adalah: Sekelompok org yg merasa dirinya jujur amanah &amp; capable ngumpul di 1 circle &amp; utk coba beresin orang2 di luar circle itu yg dianggap problematik. Gw sih fine aja kalau kualitas orang2 ini macam Khulafaur Rasyidin. Tapi faktanya isi circle itu,poin danantara kelompok org yg jujur amanah capable ngumpul 1 circle utk coba resin orang2 circle yg anggap problematik gw sih fine aja kualitas orang2 khulafaur rasyidin fakta isi circle,0,0,True
CEO Danantara Tegaskan Investasi Dilakukan Secara Transparan dan Hati-hati https://t.co/pdUGom6b83,ceo danantara tegas investasi transparan hatihati,1,1,True;;
@FrediRandi4 Joint Fund Danantara dari Presiden Prabowo adalah contoh perubahan positif untuk bangsa,joint fund danantara presiden prabowo contoh ubah positif bangsa,1,1,True;;
Danantara resmi beroperasi diresmikan Presiden Prabowo BUMN ttp jalankan PSO #berita #danantara #presidenprabowo #investasi #bumn #pso #publicserviceobligation #tepatsolutifindonesia WhatsApp Gita Personal Assistant https://t.co/FJfdLN0qGz,danantara resmi operasi resmi presiden prabowo bumn ttp jalan pso berita danantara presidenprabowo investasi bumn pso publicserviceobligation tepatsolutifindonesia whatsapp gita personal assistant,1,1,True;;
Pembentukan #Danantara sebagai pusat pengelola investasi bangsa https://t.co/vCbcfdAENQ,bentuk danantara pusat kelola investasi bangsa,1,1,True;;
@reaareaa__ Berani support Danantara Presiden Prabowo tunjukin leadership yang inspiratif,berani support danantara presiden prabowo tunjukin leadership inspiratif,1,1,True;;
Percepat Investasi dan Pembangunan Berkelanjutan Danantara Gandeng Credit Agricole CIB https://t.co/Ff1RezcuML via @InvestorID,cepat investasi bangun lanjut danantara gandeng credit agricole cib via,1,1,True;;
Salah satu kasus untuk memuluskan danantara... #DanantaraKonspirasiJahat #IndonesiaGelap,salah mulus danantara danantarakonspirasijahat indonesiagelap,0,0,True;;
@reaareaa__ Bangga sama Presiden Prabowo yang terus kasih support buat Danantara dan inovasi anak bangsa,bangga presiden prabowo kasih support danantara inovasi anak bangsa,1,1,True;;
@JedTeguh03 Happy banget liat Presiden Prabowo kasih semangat buat Danantara,happy banget liat presiden prabowo kasih semangat danantara,1,1,True;;
Hemmm... Pengalihan isu untk memuluskan danantara kemaren gas utk pagar laut... #DanantaraKonspirasiJahat #IndonesiaGelap,hemmm alih isu untk mulus danantara kemaren gas utk pagar laut danantarakonspirasijahat indonesiagelap,0,0,True;;
Tahukah Kamu? Danantara hadir sebagai kekuatan dan energi baru bagi masa depan Indonesia. Ayo Kita Dukung Bersama Danantara! #Danantara #BPIDanantara https://t.co/utikJZjIvs,tahu danantara hadir kuat energi indonesia ayo dukung danantara danantara bpidanantara,1,1,True;;
@reaareaa__ Dukungan Presiden Prabowo buktiin kalo Danantara layak jadi kebanggaan Indonesia,dukung presiden prabowo buktiin kalo danantara layak bangga indonesia,1,1,True;;
BPI Danantara meningkatkan perekonomian. https://t.co/aDKaqqncIc,bpi danantara tingkat ekonomi,1,1,True;;
@Pak_Irv Eh disalurin ke danantara yg dikelola ponakan luhut,eh disalurin danantara yg kelola ponakan luhut,0,0,True;;
@GenZNusantara Sekarang IHSG menguat investor makin pede. Kepengurusan Danantara yang jelas dan RUPST Himbara yang positif jadi booster,ihsg kuat investor pede urus danantara rupst himbara positif booster,1,1,True;;
@reaareaa__ Presiden Prabowo bikin Danantara naik level,presiden prabowo bikin danantara level,1,1,True;;
@FrediRandi4 Dengan Presiden Prabowo Joint Fund Danantara jadi simbol kerjasama global buat kemajuan anak negeri,presiden prabowo joint fund danantara simbol kerjasama global maju anak negeri,1,1,True;;
hentikan juga danantara soalnya pengawas danantara orang asing,henti danantara awas danantara orang asing,0,0,True;;
Kehadiran BPI Danantara perkuat ketahanan ekonomi nasional #Fakta #CekFakta #BPIDanantara #Ekonomilndonesia #TerusTerang https://t.co/KrFvAI2ggH,hadir bpi danantara kuat tahan ekonomi nasional fakta cekfakta bpidanantara ekonomilndonesia terusterang,1,1,True;;
@reaareaa__ Makin yakin sama masa depan digital Presiden Prabowo support Danantara semoga sukses terus,digital presiden prabowo support danantara moga sukses,1,1,True;;
bumn be like : danantara anjing ,bumn be like danantara anjing,0,0,True;;
@LeonPriceleon48 Danantara bukti nyata bahwa kolaborasi bisa membangun negeri! #DanantaraMembangunNegri,danantara bukti nyata kolaborasi bangun negeri danantaramembangunnegri,1,1,True;;
@FrediRandi4 Kepemimpinan Presiden Prabowo menghasilkan Joint Fund Danantara yang membawa harapan dan perubahan positif,pimpin presiden prabowo hasil joint fund danantara bawa harap ubah positif,1,1,True;;
@tanyarlfes bca livin. tapi semenjak danantara sah takut banget naruh duit ke mandiri,bca livin semenjak danantara sah takut banget naruh duit mandiri,0,0,True;;
Danantara meningkatkan perekonomian https://t.co/ziQgWz5E4h,danantara tingkat ekonomi,1,1,True;;
@GenZNusantara Indonesia kuat dan mandiri lebih pasti bareng BPI Danantara,indonesia kuat mandiri bareng bpi danantara,1,1,True;;
@Mdy_Asmara1701 Survei bayaran Yg puas oon 3 bulan 2 x didemo besar Seluruh Indonesia Gara 2 Danantara ga dipercaya rakyat &amp; dunia IHSG jeblok Rupiah melemah $ menguat APBN minus PHK dimana2 Deflasi 1 th akibat korupsi dr jaman mulyono #IndonesiaGelap 2030 Indonesia Bubar,survei bayar yg puas oon 3 2 x demo indonesia gara 2 danantara ga percaya rakyat dunia ihsg jeblok rupiah lemah kuat apbn minus phk dimana2 deflasi 1 th akibat korupsi dr jaman mulyono indonesiagelap 2030 indonesia bubar,0,0,True;
@JedTeguh03 Dukungan Presiden Prabowo ke Danantara sukses bikin makin percaya diri ngehadapi masa depanSalut banget sama Presiden Prabowo yang terus kasih dukungan ke Danantara makin optimis ngeliat kemajuan karya anak bangsa,dukung presiden prabowo danantara sukses bikin percaya ngehadapi depansalut banget presiden prabowo kasih dukung danantara optimis ngeliat maju karya anak bangsa,1,1,True;;
@reaareaa__ Presiden Prabowo bawa semangat baru buat Danantara,presiden prabowo bawa semangat danantara,1,1,True;;
Ketakutan terbesar orang Indonesia adalah suatu saat daftar ini update dan nama Danantara ada di nomor satu dan tidak bisa disalip selama seabad. https://t.co/CHcX1GFLxE,takut besar orang indonesia daftar update nama danantara nomor salip abad,0,0,True;;
@GenZNusantara Kabar IHSG menguat bikin investor makin percaya diri. Kejelasan Danantara dan hasil positif RUPST Himbara jadi pendukung utama,kabar ihsg kuat bikin investor percaya jelas danantara hasil positif rupst himbara dukung utama,1,1,True;;
@GenZNusantara Kenaikan IHSG adalah kabar baik buat investor. Ditambah hasil apik RUPST Himbara dan kejelasan Danantara pasar jadi semangat,naik ihsg kabar investor tambah hasil apik rupst himbara jelas danantara pasar semangat,1,1,True;;
@reaareaa__ Dengan dukungan Presiden Prabowo Danantara makin percaya diri,dukung presiden prabowo danantara percaya,1,1,True;;
Presiden Prabowo dukung Telkom wujudkan kontribusi lewat Danantara. #TelkomSetorDanantara https://t.co/iKjauRIRu2,presiden prabowo dukung telkom wujud kontribusi danantara telkomsetordanantara,1,1,True;;
@GenZNusantara BPI Danantara berkomitmen untuk transformasi sektor untuk ekonomi berkelanjutan,bpi danantara komitmen transformasi sektor ekonomi lanjut,1,1,True;;
@BiLLRaY2019 Ada yg janji penciptaan 19 jt lapangan kerja baru Ada janji 1 8 jt lapangan kerja dari pengoperasian Bullion Bank (Bank Emas) Janji lagi penciptaan lapangan kerja baru dari Danantara Mimpi besar itu perlu tapi kebanyakan mimpi menunjukkan terlalu banyak tidur dan tidak bekerja,yg janji cipta 19 jt lapang kerja janji 1 8 jt lapang kerja operasi bullion bank bank emas janji cipta lapang kerja danantara mimpi banyak mimpi tidur,0,0,True;;
@AndiPitopang7 Danantara akan kah lenyap?,danantara kah lenyap,0,0,True;;
@FrediRandi4 Langkah progresif dari Presiden Prabowo terbukti lewat kolaborasi Danantara dan global Joint Fund jadi milestone baru,langkah progresif presiden prabowo bukti kolaborasi danantara global joint fund milestone,1,1,True;;
@tanyarlfes Ciehh Danantara diputar Zionist ayo support Israel sekarang. Ahli geopolitics donk. Oke Gass oke gass,ciehh danantara putar zionist ayo support israel ahli geopolitics donk oke gass oke gass,0,0,True;;
Asa BUMN Terbang Tinggi 2025 Bagaimana Danantara bisa menjadi superholding company yang cocok dengan kebutuhan Indonesia di masa depan? Baca Toto Pranoto di Opini Kompas https://t.co/EJ5mqpxJXT @hariankompas,asa bumn terbang 2025 danantara superholding company cocok butuh indonesia baca toto pranoto opini kompas,2,2,True;;
@reaareaa__ Bangga liat Presiden Prabowo serius untuk dukung Danantara sampai sukses,bangga liat presiden prabowo serius dukung danantara sukses,1,1,True;;
@reaareaa__ Salut untuk Presiden Prabowo yang udah percaya sama potensi Danantara,salut presiden prabowo udah percaya potensi danantara,1,1,True;;
isu pertamax ini semacam isu cacicu buat meredakan Indonesia Gelap danantara pager laut bayar bayar bayar dll. pertamax itu kaya kartu yg keliatan natural. tapi emang semuanya juga ngerugiin banyak orang terutama rakyat murni ,isu pertamax isu cacicu reda indonesia gelap danantara pager laut bayar bayar bayar dll pertamax kaya kartu yg liat natural emang ngerugiin orang rakyat murni,0,0,True;;
Wamenkeu THOMAS DJIWANDONO Memberikan Penjelasan Terkait Program DANANTARA Yang Tak Kunjung Diluncurkan Oleh Presiden PRABOWO Setelah Sebelumnya Santer Akan Diluncurkan Pada Akhir Tahun Lalu. Happy weekend MERDEKA ðŸ‡®ðŸ‡© https://t.co/rF2ZKwyBUP,wamenkeu thomas djiwandono jelas kait program danantara kunjung luncur presiden prabowo santer luncur happy weekend merdeka,2,2,True;;
sumpah indonesia kacau bgt bgt mulai dari efisiensi danantara korupsi terus saham jd jeblok bgttt pulihnya kapan ya #IndonesiaGelap #gws,sumpah indonesia kacau bgt bgt efisiensi danantara korupsi saham jd jeblok bgttt pulih ya indonesiagelap gws,0,0,True;;
@RaniKancana kalo smpe ada ketelisutnya.... danantara ekonomi negri ini bisa kolaps.... melebihi 98,kalo smpe ketelisutnya danantara ekonomi negri kolaps lebih 98,0,0,True;;
@FrediRandi4 Inisiatif Joint Fund hasil arahan Presiden Prabowo bawa Danantara makin dikenal di dunia internasional,inisiatif joint fund hasil arah presiden prabowo bawa danantara kenal dunia internasional,1,1,True;;
@JedTeguh03 Presiden Prabowo bawa semangat baru lewat dukungan ke Danantara patut diacungi jempol,presiden prabowo bawa semangat dukung danantara patut acung jempol,1,1,True;;
@tempodotco Sebaik y penasehat bpi danantara dr komunitas geng motor,y nasehat bpi danantara dr komunitas geng motor,0,0,True;;
@Marchfoward Indog akan menyusul 1MDB dengan kekuatan penuh dari DANANTARA,indog susul 1mdb kuat penuh danantara,0,0,True;;
Banyak isu2 penting yg ketutup krn pemberitaan korupsi dimana2 Jangan lupa efisiensi yg acak2an ini diperhatiin jumlah K/L ditambah sementara K/L yg berkaitan sama kepentingan rakyat dananya dipangkas habis2an belum lagi tntg danantara apa lah itu Jgn lengah guys ,isu2 yg tutup krn berita korupsi dimana2 lupa efisiensi yg acak2an diperhatiin kl tambah kl yg kait penting rakyat dana pangkas habis2an tntg danantara jgn lengah guys,0,0,True;;
@GenZNusantara Indonesia semakin terdepan dengan kekuatan BPI Danantara impian jadi nyata,indonesia depan kuat bpi danantara impi nyata,1,1,True;;
@GenZNusantara BPI Danantara adalah kunci menuju transisi energi dan ekonomi berkelanjutan Indonesia,bpi danantara kunci transisi energi ekonomi lanjut indonesia,1,1,True;;
@Mdy_Asmara1701 Akibat EFISIENSI yg fakta nya duit hasil efisiensi berujung ngangkat2 stafsus g berguna dn bikin danantara yg isinya eks koruptor aseng pula,akibat efisiensi yg fakta nya duit hasil efisiensi ujung ngangkat2 stafsus g guna dn bikin danantara yg isi eks koruptor aseng,0,0,True;;
Danantara berperan penting dalam mendorong UMKM naik kelas memperkuat ekosistem digital dan mempercepat pertumbuhan ekonomi nasional. #Fakta #BPIDanantara #EkonomiKuat #TerusTerang https://t.co/nOuLCUVlWe,danantara peran dorong umkm kelas kuat ekosistem digital cepat tumbuh ekonomi nasional fakta bpidanantara ekonomikuat terusterang,1,1,True;;
@dsuperboy zakat untuk fakir miskin bukan buat ikn bayar utang danantara dikorupsi pula,zakat fakir miskin ikn bayar utang danantara korupsi,0,0,True;;
