Text,Stemming,True Label,Predicted Label,Correct
SORRY YEEEE Maafkan diri ini belum setransparan pembuatan RUU TNIMasih banyak salah spt pendirian Danantara Acap berkata kasar mengucapkan Ndasmu Teriring salam kehangatan yg dpt memenuhi raga spt Makan Bergizi Gratis Oke Gas menuju kemenangan selamat Hari Idul Fitri 1446,sorry yeeee maaf transparan buat ruu tnimasih salah spt diri danantara acap kasar ndasmu iring salam hangat yg dpt penuh raga spt makan gizi gratis oke gas menang selamat idul fitri 1446,0,0,True
@reaareaa__ Presiden Prabowo emang nggak setengah-setengah dukung Danantara keren abis,presiden prabowo emang nggak setengahsetengah dukung danantara keren abis,1,1,True
@elisa_jkt Mendirikan Danantara... Disaat korupsi menggila... Percaya? https://t.co/POa49XZsHg,diri danantara saat korupsi gila percaya,0,0,True
@neohistoria_id Ada orang ngamok karena ada akun yg nge up screenshot watped cringe mana ngomongnya iring ising tidik idi hik intik indinisi bruh go talk to that ORANG ASENG u despise so much they work in danantara.,orang ngamok akun yg nge up screenshot watped cringe ngomongnya iring ising tidik idi hik intik indinisi bruh go talk to that orang aseng u despise so much they work in danantara,0,0,True
Pemerintahan Presiden Prabowo tidak main-main! Danantara harus bebas korupsi dan selalu terbuka untuk diaudit. #berita #presidenprabowo #danantara #investasi #tepatsolutifindonesia #updatenews #beritaviral #beritaterkini https://t.co/AMolHwEV9I,perintah presiden prabowo mainmain danantara bebas korupsi buka audit berita presidenprabowo danantara investasi tepatsolutifindonesia updatenews beritaviral beritaterkini,1,1,True
@yaniarsim Gini gini : Gelap Gempita Indonesia. Habis korupsi 300 T Terbitlah 5 th x 193 7 T = 968 5 T Siap-siap Danantara ,gin gin gelap gempita indonesia habis korupsi 300 t terbit 5 th x 193 7 t 968 5 t siapsiap danantara,0,0,True
@GenZNusantara Kepercayaan investor menguat ketika IHSG naik. Faktor kunci: Keberhasilan RUPST Himbara dan manajemen Danantara yang solid,percaya investor kuat ihsg faktor kunci hasil rupst himbara manajemen danantara solid,1,1,True
@aibikh @saludosparatii @idextratime Njir mana danantara klub anak papa. pasti bisa peringkat 1 klasemen.,njir danantara klub anak papa peringkat 1 klasemen,0,0,True
@reaareaa__ Bangga banget Presiden Prabowo ikut support Danantara langkah maju banget buat ekosistem teknologi di Indonesia,bangga banget presiden prabowo support danantara langkah maju banget ekosistem teknologi indonesia,1,1,True
@dodisegrovee @ArdyaDipta @tekarok007 @Intel_Imut Eh goblok pake otak lo sekali2 yg lo belain dari danantara apaa? Malaysia yg lebih baik dr kita aja ujungnya korupsi sama model2 program kayak gini. Taik lo,eh goblok pake otak lo sekali2 yg lo bain danantara apaa malaysia yg dr aja ujung korupsi model2 program kayak gin taik lo,0,0,True
@reaareaa__ Apresiasi besar buat Presiden Prabowo yang selalu dukung Danantara semoga makin sukses kedepannya,apresiasi presiden prabowo dukung danantara moga sukses depan,1,1,True
@V3g3L Ini negara mulai ngeri ngeri sedap belum lagi danantara,negara ngeri ngeri sedap danantara,0,0,True
@reaareaa__ Presiden Prabowo jelas pengen Danantara maju bareng dan itu luar biasa,presiden prabowo ken danantara maju bareng,1,1,True
@PaltiWest2024 SRITEX di jadikan korban/tumbal di PEMERINTAHAN @prabowo.. demi DANANTARA mereka harus menumbalkan perusahaan industri untuk bilang penghematan biaya subsidi.. masa sekian lama hidup dari subsidi.. omongkosong @gibran_tweet..,sritex jadi korbantumbal perintah danantara tumbal usaha industri bilang hemat biaya subsidi sekian hidup subsidi omongkosong,0,0,True
@FrediRandi4 Semangat maju semakin nyata karena Presiden Prabowo berhasil wujudin Joint Fund Danantara bersama global Rp 67 5 T,semangat maju nyata presiden prabowo hasil wujudin joint fund danantara global rp 67 5 t,1,1,True
@dheppylovelly Masyarakat udah siap support Danantara yang transparan dan berintegritas,masyarakat udah support danantara transparan integritas,1,1,True
@JedTeguh03 Dukungan Presiden Prabowo bikin Danantara bisa lebih dikenal nasional sampai internasional,dukung presiden prabowo bikin danantara kenal nasional internasional,1,1,True
@JedTeguh03 Bangga punya presiden kayak Prabowo yang dukung Danantara inovasinya jadi makin berkembang,bangga presiden kayak prabowo dukung danantara inovasi kembang,1,1,True
Danantara Mendukung Perekonomian Indonesia #Fakta #CekFakta #BPIDanantara https://t.co/yBnLuJAqDJ,danantara dukung ekonomi indonesia fakta cekfakta bpidanantara,1,1,True
Jika sistem tidak dibenahi secara ekstrim terutama yang berhubungan dengan hukum korupsi jangan harap Indonesia bisa berkembang. Presidennya malah suka membuat program baru yang semakin rawan untuk dikorupsi seperti MBG dan Danantara. ,sistem benah ekstrim hubung hukum korupsi harap indonesia kembang presiden suka program rawan korupsi mbg danantara,0,0,True
@JedTeguh03 Ga salah Presiden Prabowo support Danantara yang penuh inovasi,ga salah presiden prabowo support danantara penuh inovasi,1,1,True
@Ary_PrasKe2 @Anak__Ogi @AntoniusCDN @becak50 @ch_chotimah2 @jhonsitorus_19 @kenhans03 @newIding30 @NgkongRoses @PakKarti @S4N_W1B1 Tujuan utama pendirian Danantara Supaya ada bahan tweak Di tweak dikit dah beda artinya padahal maksudnya sih sama aja ,tuju utama diri danantara bahan tweak tweak dikit dah beda maksud sih aja,0,0,True
@FrediRandi4 Presiden Prabowo selalu support langkah strategis kayak Joint Fund Danantara global senilai Rp 67 5 Triliun sukses terus,presiden prabowo support langkah strategis kayak joint fund danantara global nila rp 67 5 triliun sukses,1,1,True
@hnirankara @prabowo Hahaha... gak mungkin keknya lha wong Mulyono sebagai finalis OCCRP aja diangkat / punya kursi di Danantara. Kecuali case fufufafa diangkat dan digoreng lagi tapi harus bener2 nyampe beritanya ke Prabski,hahaha gak kek lha mulyono final occrp aja angkat kursi danantara kecuali case fufufafa angkat goreng bener2 nyampe berita prabski,0,0,True
Mewujudkan ekonomi Indonesia yang mandiri dan berdaya saing tinggi #Danantara https://t.co/vqU7fNCzp2,wujud ekonomi indonesia mandiri daya saing danantara,1,1,True
bazer-bazer ikut-ikutan kritik isu pertamina biar apa? ya biar lupa sama danantara lah ,bazerbazer ikutikutan kritik isu pertamina biar ya biar lupa danantara,0,0,True
@reaareaa__ Presiden Prabowo layak dicontoh soal kepedulian sama kemajuan Danantara,presiden prabowo layak contoh peduli maju danantara,1,1,True
@HaubAkalam Seingat saya londo ireng selalu dipersenjatai. Contoh ya KNIL. Yang bahaya justru petinggi yang udah jadi jongos gedibal Asing. Contoh nyata kita masuk jebakan mereka . Danantara sewa infrastruktur dan SDM kapitalis Asing. Kita sedang menyerahkan leher bangsa sendiri.,londo ireng senjata contoh ya knil bahaya petinggi udah jongos gedibal asing contoh nyata masuk jebak danantara sewa infrastruktur sdm kapitalis asing serah leher bangsa,0,0,True
kasus pertamina buat nutupin danantara kah?,pertamina nutupin danantara kah,0,0,True
@reaareaa__ Gak ragu dukung Danantara Presiden Prabowo emang inspiratif abis,gak ragu dukung danantara presiden prabowo emang inspiratif abis,1,1,True
Danantara akan berperan dalam optimalisasi aset BUMN serta melakukan investasi di berbagai sektor yang memiliki dampak positif berkelanjutan dan berkesinambungan. #BPIDanantara #PembangunanNasional #SektorStrategis https://t.co/eHmx4bGAX4,danantara peran optimalisasi aset bumn investasi sektor milik dampak positif lanjut sambung bpidanantara pembangunannasional sektorstrategis,1,1,True
Bubarin aja pemerentah dzolim mbg danantara tai kucing isinya korup2 ituuu,bubarin aja entah dzolim mbg danantara tai kucing isi korup2 ituuu,0,0,True
@reaareaa__ Kalau bukan Presiden Prabowo yang dukung Danantara siapa lagi yang bisa komit gini,presiden prabowo dukung danantara komit gin,1,1,True
@reaareaa__ Perhatian khusus Presiden Prabowo ke Danantara bikin generasi muda tambah percaya diri,perhati khusus presiden prabowo danantara bikin generasi muda percaya,1,1,True
Nah para buzzer mulai bingung nih mau alasan apa lagi kalo kemarin kan masih bisa ngomong kan ada ray dalio isinya emg org berbakat bukan org ******** masih ada org yg lurus di danantara ,buzzer bingung nih alas kalo kemarin ngomong ray dalio isi emg org bakat org org yg lurus danantara,0,0,True
@JedTeguh03 Dengan support Pak Prabowo Danantara makin pede nembus pasar global keren banget,support prabowo danantara pede nembus pasar global keren banget,1,1,True
@JedTeguh03 Langkah Presiden Prabowo untuk support Danantara patut diacungi jempol terus maju,langkah presiden prabowo support danantara patut acung jempol maju,1,1,True
Danantara diyakini bisa menjadi motor pertumbuhan ekonomi Indonesia https://t.co/NEXK0aBFpZ,danantara yakin motor tumbuh ekonomi indonesia,1,1,True
Dukung Danantara untuk Indonesia yang makin maju dan tangguh secara ekonomi! #Danantara #ManfaatDanantara #DukungDanantara #DanantaraIndonesia https://t.co/0e8nSTA8XV,dukung danantara indonesia maju tangguh ekonomi danantara manfaatdanantara dukungdanantara danantaraindonesia,1,1,True
@tanyarlfes lah kok dibilang dewan pengawas danantara? lha itu judulnya di dewan pengawas danantara artinya msh ambigu. dan anehnya kenapa dia ya? memang kerjasama sama UEA ndak bisa ya? atau China? rusia? atau better dikelola internal?,bilang dewan awas danantara lha judul dewan awas danantara msh ambigu aneh ya kerjasama uea ndak ya china rusia better kelola internal,0,0,True
Demi Danantara Pertamina dikorbankan? Ujung2nya Pertamina bakal direbranding tapi ditaruh di bawah Danantara untuk pengelolaan keknya ehehehe Dagelan oh dagelan,danantara pertamina korban ujung2nya pertamina direbranding taruh danantara kelola kek ehehehe dagel oh dagel,0,0,True
Dengan Danantara Indonesia semakin dekat dengan terobosan ekonomi yang menggairahkan! #EkonomiIndonesia #Terobosan https://t.co/WvPEsebohq,danantara indonesia terobos ekonomi gairah ekonomiindonesia terobos,1,1,True
Danantara Menjadi Langkah Besar dalam menciprakan sistem manajemen aset yang lebih transparan efisien dan berdamlak bagi pembangunan nasional #Fakta #BPIDanantara #EkonomiKuat #TerusTerang https://t.co/1ghTaIOQny,danantara langkah menciprakan sistem manajemen aset transparan efisien berdamlak bangun nasional fakta bpidanantara ekonomikuat terusterang,1,1,True
@matildapuutrii Program Danantara untuk kesejahteraan masyarakat Indonesia,program danantara sejahtera masyarakat indonesia,1,1,True
@reaareaa__ Tiap support Prabowo ke Danantara itu semangat baru buat inovator Tanah Air,support prabowo danantara semangat inovator tanah air,1,1,True
@03__nakula Hahah dia ngeblokir gw krn dia g bs menjawab pertanyaan gw ttg wowo yg suka triak2 aseng tp malah masukin aseng eks koruptor ke danantara. Dia emg buzzer tolol bin munafik wkwk,hahah ngeblokir gw krn g bs gw ttg wowo yg suka triak2 aseng tp masukin aseng eks koruptor danantara emg buzzer tolol bin munafik wkwk,0,0,True
Kasus korupsi PERTAMINA dibongkar trus gabung DANANTARA..biasalah jadi pahlawan kesiangan *kode keras* #IndonesiaGelap #Danantara #pertama #PertaminaSarangKoruptor https://t.co/bwm5VPz89x,korupsi pertamina bongkar trus gabung danantarabiasalah pahlawan siang kode keras indonesiagelap danantara pertaminasarangkoruptor,0,0,True
@BigAlphaID Danantara stonks ,danantara stonks,1,1,True
@FrediRandi4 Salut buat Presiden Prabowo yang bisa bawa Danantara kolaborasi global buat masa depan Indonesia,salut presiden prabowo bawa danantara kolaborasi global indonesia,1,1,True
@FrediRandi4 Semakin yakin Indonesia bisa maju apalagi kalo Presiden Prabowo bawa tim kayak Danantara,indonesia maju kalo presiden prabowo bawa tim kayak danantara,1,1,True
@yudhakhel Varian danantara (dana negara untuk keluarga),varian danantara dana negara keluarga,0,0,True
@JedTeguh03 Presiden Prabowo bawa semangat baru lewat dukungan ke Danantara patut diacungi jempol,presiden prabowo bawa semangat dukung danantara patut acung jempol,1,1,True
@paristiawangN @DDDSwordX @yudhakhel Gila sih hidup gua om lu hidup lu bisa jadi di pertaruhkan di danantara ini,gila sih hidup gua om lu hidup lu taruh danantara,0,0,True
@FrediRandi4 Kalo ada Presiden Prabowo kolaborasi Danantara global makin terarah Joint Fund Rp 67 5 Triliun jadi harapan masa kini,kalo presiden prabowo kolaborasi danantara global arah joint fund rp 67 5 triliun harap,1,1,True
Koruptor impor dari Thailand Thaksin Shinawatra eks PM Thailand ditunjuk sebagai Dewan Penasihat Daya Anagata Nusantara (Danantara). Riwayat kotor Thaksin mencuri perhatian karena rentetan kontroversinya di masa lalu. https://t.co/lYmkUejXNC,koruptor impor thailand thaksin shinawatra eks pm thailand dewan nasihat daya anagata nusantara danantara riwayat kotor thaksin curi perhati rentet kontroversi,0,0,True
@dheppylovelly Integritas dan transparansi itu bikin tenang yuk dukung Danantara,integritas transparansi bikin tenang yuk dukung danantara,1,1,True
@GenZNusantara BPI Danantara solusi strategis buat tarik investasi dan tingkatkan daya saing kita,bpi danantara solusi strategis tarik investasi tingkat daya saing,1,1,True
"@cutiecatjm @Catatan_ali7 UU TNI yang disahkan 20 Maret 2025 berpotensi tingkatkan pengaruh militer di pemerintahan sipil mirip Orde Baru meski belum pasti setara. Kebijakan Prabowo seperti program makan siang gratis $28 miliar &amp; dana Danantara kontroversial bisa ganggu stabilitas fiskal &amp; demokrasi.,uu tni sah 20 maret 2025 potensi tingkat pengaruh militer perintah sipil orde tara bijak prabowo program makan siang gratis 28 miliar dana danantara kontroversial ganggu stabilitas fiskal demokrasi,0,0,True"
@doyanikemen Tolong kalau tiap hari ada update ke tololan korupsi pertamina dan danantara,tolong update tolol korupsi pertamina danantara,0,0,True
@thelakeshadow Kolaborasi Danantara punya dampak besar ke depan.,kolaborasi danantara dampak,1,1,True
@FrediRandi4 Optimisme bangsa makin nyata Presiden Prabowo sukses bimbing Danantara gapai Joint Fund Rp 67 5 T kolaborasi global,optimisme bangsa nyata presiden prabowo sukses bimbing danantara gapai joint fund rp 67 5 t kolaborasi global,1,1,True
ini baru sehari pasca asbun di danantara bsk kl asbun yg masuk akal dikit @prabowo,hari pasca asbun danantara bsk kl asbun yg masuk akal dikit,0,0,True
@reaareaa__ Presiden Prabowo kasih harapan baru buat Danantara dan industri digital tanah air,presiden prabowo kasih harap danantara industri digital tanah air,1,1,True
Meluncurkan danantara ditengah carut marut kepercayaan publik langkah bodoh dan goblok. Berita susulannya semakin menguatkan ini bakal jadi pemerintahan paling parah krisis kepercayaannya.,luncur danantara tengah carut marut percaya publik langkah bodoh goblok berita susul kuat perintah parah krisis percaya,0,0,True
@Rahadi240987455 @EmmanuelMacron @prabowo Danantara mau investasi di BlackRock milik Israel bukankah itu makin memperkuat serangan Israel ke Palestina karena mendapat suntikan dana ribuan triliun dari Indonesia?apakah begini sifat orang Indonesia?MUNAFIK Bahkan kami malay menolak untuk bekerja sama dengan Israel!,danantara investasi blackrock milik israel kuat serang israel palestina sunti dana ribu triliun indonesiaapakah sifat orang indonesiamunafik malay tolak israel,0,0,True
@CutSarina5 Efek dividen BUMN masuk Danantara gak ke APBN lagi. Rakyatnya diperas buat pemasukan APBN nikmatilah pilihan lu pada ok gas ok gas ,efek dividen bumn masuk danantara gak apbn rakyat peras pasu apbn nikmat pilih lu ok gas ok gas,0,0,True
@FrediRandi4 Joint Fund Rp 67 5 triliun sukses ngerealisasiin visi Presiden Prabowo bareng Danantara global,joint fund rp 67 5 triliun sukses ngerealisasiin visi presiden prabowo bareng danantara global,1,1,True
Gara gara danantara ini atm emak bapak w apa harus di pindahin juga aja ya? Pindahin kemana? BCA aman?,gara gara danantara atm emak w pindahin aja ya pindahin mana bca aman,0,0,True
Gempa Thai dan Myanmar keknya gara gara Thaksin masuk Danantara deh,gempa thai myanmar kek gara gara thaksin masuk danantara deh,0,0,True
@reaareaa__ Dukungan Presiden Prabowo ke Danantara bikin suasana makin positif buat berkarya,dukung presiden prabowo danantara bikin suasana positif karya,1,1,True
@GenZNusantara Pasar bergairah IHSG melonjak. Kejelasan Danantara dan RUPST bikin semangat baru,pasar gairah ihsg lonjak jelas danantara rupst bikin semangat,1,1,True
