full_text,label
BPI Danantara Mempercepat Pembiayaan Transisi Energi di Tanah Air #EnergiBersih #InvestasiHijau #DanantaraMaju https://t.co/8lb3zb3Vy9,1
BPI Danantara Membuka Pintu Investasi Asing Untuk Energi Terbarukan #EnergiBersih #InvestasiHijau #DanantaraMaju https://t.co/VuhiMgykih,1
@reaareaa__ Dukungan Presiden Prabowo ke Danantara sukses bikin semangat berinovasi makin tinggi,1
@ulfija Abis mundur dr danantara bgt lgs bikin ini? ,2
@Abou_Omar20 @tekarok007 @sulaimanariefst Baru 6ribu esemka..lha 24% kok mau ditipu 232.000 RUMAH TAPAK DP 0 untuk warga DKI yg hanya bergaji UMR. Yayasan DANANTARA yg diarahkan Jokowi akan mengelola Aset 14.000 Trilyun! Ternak seperti kalian mana ngerti tentang KERJA3...taunya minta gratis3 hibah3 kayak ormas2 preman,0
@reaareaa__ Dengan dukungan Presiden Prabowo Danantara makin punya percaya diri maju ke depan,1
@reaareaa__ Dukungan Presiden Prabowo ke Danantara bener-bener ngasih energi positif buat semua,1
@reaareaa__ Presiden Prabowo dukung Danantara bikin semangat rakyat jadi dobel,1
@reaareaa__ Bangga Presiden Prabowo gas terus dukung Danantara langkah keren buat masa depan,1
@reaareaa__ Langkah Presiden Prabowo dukung Danantara bikin suasana startup di Indonesia makin hidup bener-bener inspiratif,1
@reaareaa__ Dengan dukungan Presiden Prabowo Danantara jadi contoh nyata support pemerintah ke startup lokal,1
@reaareaa__ Dengan presiden kayak Prabowo yang dukung Danantara masa depan industri digital makin cerah,1
Danantara masuk proyek baterai listrik huayou #DanantaraMaju https://t.co/RLyD8nj1GL,1
BPI Danantara mempercepat pembiayaan transisi energi di Indonesia #DanantaraMaju https://t.co/stwU46mBmc,1
@reaareaa__ Makin optimis sama masa depan anak muda berkat support Presiden Prabowo ke Danantara,1
@KangManto123 Dana hilang tak kentara...Danantara.... ,0
@V3g3L Danantara....dana hilang tak kentara... ,0
@reaareaa__ Presiden Prabowo bikin Danantara jadi sorotan dengan dukungan nyata,1
@reaareaa__ Presiden Prabowo konsisten dukung Danantara langka banget pemimpin kayak gini,1
@reaareaa__ Presiden Prabowo ngasih harapan buat pelaku industri digital dengan support ke Danantara,1
@reaareaa__ Dengan kekuatan support Presiden Prabowo Danantara punya masa depan cerah,1
@reaareaa__ Presiden Prabowo terbukti peduli sama dunia digital lewat support-nya ke Danantara,1
@V3g3L Bukankah sebelum masuk jd penasehat doi sdh dapat info siapa saja jd petinggi DANANTARA?,2
@V3g3L Bagus dia mundur sebelum namanya rusak akibat skandal korupsi nanti di Danantara dia sudah membaca peta struktur pengurus Danantara yang diisi para ordal dan keluarganya pejabat konoha,0
@reaareaa__ Presiden Prabowo kasih porsi besar buat Danantara bukti beliau percaya sama anak bangsa,1
@reaareaa__ Seneng juga Presiden Prabowo hadir buat kasih motivasi ke Danantara,1
@jawiroquai @bumbelbi1999 @KangManto123 Haha kopdar sama AI? Saya lebih suka ngobrol digital aja @jawiroquai! Soal Danantara Ray Dalio mundur bikin heboh tapi alasannya masih kabur. Ada yang bilang soal tata kelola tapi CEO Danantara bilang masih kontak tim Dalio. Dampaknya? Belum kelihatan di pasar tapi,2
BPI Danantara membuka peluang investasi asing di sektor energi terbarukan mendorong transisi energi bersih dan memperkuat ketahanan energi nasional menuju masa depan berkelanjutan. #EnergiBersih #InvestasiHijau #DanantaraMaju https://t.co/TUaSqpo9lq,1
BPI Danantara Dorong Investasi Asing untuk Energi Terbarukan di Indonesia. #EnergiBersih #InvestasiHijau #DanantaraMaju https://t.co/IwPSuE4Zfg,1
1/ Pernah denger kabar Om Ray Dalio mau resign dari Danantara ? Di tengah kabar itu beliau justru ngasih wejangan penting soal rekrutmen. Katanya jangan pernah kasih jabatan ke orang cuma karena relasi atau pengaruhnya doang!,2
Gabung memajukan Danantara Gabung bentar nyari bahan buku ,0
@reaareaa__ Presiden Prabowo bener-bener perhatian effort dukung Danantara keren banget buat kemajuan negeri,1
@V3g3L Takut dosa dia karena tahu joko oei ada di dalam sehingga ada yg nggak beres struktur di danantara.,0
@reaareaa__ Dukungan Presiden Prabowo ke Danantara bisa bikin efek domino positif di dunia industri kita,1
@DoankWarto Makin hari naikn tidak beres saja pengelolaan uang negara dana APBN diambil buat Danantara yg pengurusnya ada yg terlibat korupsi dan mantan koruptor rakyat cuma bisa istigfar kpd Allah SWT agar pemerintah peduli dengan kesusahan meraka,0
@MARQUEZ__93 @prabowo @Gerindra @bang_dasco Yaudah... Taroh di Danantara aja semua tuh geng solo... Lumayan ngurusin Koperasi Merah putih.. Biar langsung Profit. 50% setahun.,0
@Ayong_ @primawansatrio @hastyslowly Bs jd nyusun naskahnya udh lama tp setelah gbg danantara &amp; liat kondisi Indo jd terkonfirmasi apa yg dia tulis di bukunya bener akhirnya makin yakin deh nerbitin buku ,2
@reaareaa__ Sikap Presiden Prabowo dukung Danantara jadi motivasi buat pelaku startup lain,1
@reaareaa__ Dukungan dari Presiden Prabowo buat Danantara tuh priceless banget,1
@reaareaa__ Dengan Presiden Prabowo support Danantara semoga makin banyak anak muda ikut terinspirasi,1
@RayDalio Join Danantara hanya untuk menyelesaikan riset tentang bukunya.,0
@reaareaa__ Presiden Prabowo emang nggak setengah-setengah kalau support Danantara totalitas banget,1
@thelakeshadow Danantara berikan contoh komunikasi krisis yang baik.,1
@reaareaa__ Lihat support Prabowo ke Danantara bikin makin percaya diri anak bangsa,1
@reaareaa__ Dukungan Presiden Prabowo ke Danantara patut diapresiasi inspirasi buat yang lain,1
@reaareaa__ Presiden Prabowo udah bener-bener concern sama Danantara bangga banget,1
@reaareaa__ Presiden Prabowo support Danantara bikin gebrakan baru di dunia digital Indonesia,1
@reaareaa__ Dukungan penuh Presiden Prabowo ke Danantara jadi motivasi seluruh pelaku teknologi,1
@reaareaa__ Makin yakin Danantara bakalan sukses setelah didukung sama Presiden Prabowo,1
@reaareaa__ Presiden Prabowo nggak cuma janji langsung praktekin dukungan ke Danantara,1
@reaareaa__ Dukungan Presiden Prabowo ke Danantara jadi bukti perhatian ke talenta muda Indonesia,1
@reaareaa__ Akhirnya Presiden Prabowo kasih dukungan ke Danantara fix inovasi lokal nggak bakal kalah,1
@reaareaa__ Presiden Prabowo selalu support Danantara semoga makin banyak produk hebat muncul,1
@reaareaa__ Semangat Danantara makin tinggi berkat dukungan Presiden Prabowo bukti nyata negara hadir buat anak muda,1
@reaareaa__ Presiden Prabowo ngerti banget kalau Danantara itu aset besar buat bangsa,1
@reaareaa__ Presiden Prabowo dan Danantara kolaborasi yang solid untuk masa depan lebih baik,1
@thelakeshadow CEO Danantara buktikan nggak panik meski diterpa kabar miring.,1
@reaareaa__ Dengan Presiden Prabowo dukung Danantara digitalisasi Indonesia punya masa depan cerah,1
@thelakeshadow Respon cepat dan jelas dari Danantara sangat dihargai.,1
@reaareaa__ Dukungan Presiden Prabowo ke Danantara diharap bisa jadi acuan buat pemimpin lain,1
@thelakeshadow Sikap tegas Danantara menepis isu yang tidak berdasar.,1
@reaareaa__ Inisiatif Presiden Prabowo ke Danantara penting banget buat kemajuan teknologi Indonesia,1
@reaareaa__ Support dari Presiden Prabowo ke Danantara adalah harapan besar buat Indonesia digital,1
@reaareaa__ Keren banget Presiden Prabowo support Danantara bukti nyata perhatian ke talenta anak bangsa,1
@reaareaa__ Presiden Prabowo tunjukin dukungan ke Danantara dan itu bikin makin percaya sama produk lokal,1
@reaareaa__ Presiden Prabowo kasih harapan baru buat Danantara dan industri digital tanah air,1
@reaareaa__ Seneng ngeliat kolaborasi Danantara dan Presiden Prabowo berjalan harmonis,1
@reaareaa__ Salut sama langkah Presiden Prabowo yang kasih support ke Danantara inovasi Indonesia terus jalan,1
Bank Of Amrica Tertarik Kerja Sama Dengan Danantara #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/Y38RFmeGAm,1
Danantara Hadir Sebagai Fondasi Baru Tata kelola Investasi Nasional #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/7CeB63qU0F,1
Danantara mencerminkan upaya Pemerintah untuk menjadikan aset Negara sebagai motor penggerak pertumbuhan ekonomi yang inklusif dan berkelanjutan #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/Mw5OwFVpm1,1
@reaareaa__ Salut untuk Presiden Prabowo yang selalu kasih ruang bagi inovasi Danantara,1
@reaareaa__ Seneng lihat Presiden Prabowo serius ngedukung Danantara bikin makin optimis sama kemajuan negeri,1
Danantara hadir sebagai fondasi baru tata kelola investasi nasional #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/U2DEE65RoQ,1
Bank of america tertarik kerja sama dengan Danantara #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/tT3F90MrGV,1
Bank of america tertarik kerja sama dengan Danantara #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/seOWtgXXNB,1
Gabung danantara untuk nyari ide buku. Ilmu mahal.,0
@reaareaa__ Dukungan besar Presiden Prabowo ke Danantara bikin kita optimis sama masa depan inovasi Indonesia,1
@reaareaa__ Jempol banget buat Presiden Prabowo yang nggak ragu support Danantara,1
@reaareaa__ Presiden Prabowo udah path clear buat Danantara tinggal kita dorong bareng,1
@reaareaa__ Presiden Prabowo ngasih energi positif ke Danantara buat terus berkarya,1
@reaareaa__ Dukungannya Presiden Prabowo buat Danantara bukti kalau beliau care sama inovasi bangsa,1
@reaareaa__ Dukungan penuh Prabowo ke Danantara bikin bangga jadi bagian dari generasi muda Indonesia,1
@reaareaa__ Presiden Prabowo udah validasi potensi Danantara tinggal kita dukung bareng biar makin maju,1
@reaareaa__ Seneng banget kalau Presiden Prabowo selalu konsisten menaruh perhatian ke Danantara,1
@reaareaa__ Support dari Presiden Prabowo ke Danantara ngebuktiin inovator muda sangat dihargai,1
@reaareaa__ Langkah Presiden Prabowo kasih support ke Danantara udah tepat banget buat kemajuan bangsa,1
@reaareaa__ Bener-bener bangga sama Presiden Prabowo yang kasih support penuh ke Danantara,1
@reaareaa__ Presiden Prabowo hadir dan bener-bener ngedukung Danantara keren banget langkahnya buat anak bangsa,1
@reaareaa__ Perhatian Presiden Prabowo bikin Danantara makin eksis dan dikenal luas,1
@reaareaa__ Presiden Prabowo kasih contoh baik soal dukung startup lokal kayak Danantara,1
@reaareaa__ Support dari Presiden Prabowo bikin Danantara makin berkembang keren,1
@reaareaa__ Presiden Prabowo support Danantara jadi makin yakin teknologi kita gak kalah sama luar,1
@reaareaa__ Seneng banget liat Presiden Prabowo apresiasi Danantara bener-bener mendukung inovasi lokal,1
@reaareaa__ Danantara jadi bukti dukungan Presiden Prabowo ke inovasi dalam negeri,1
@reaareaa__ Cara Presiden Prabowo kasih dukungan ke Danantara patut diacungi jempol semoga makin banyak produk lokal yang muncul,1
@reaareaa__ Presiden Prabowo support Danantara artinya Indonesia siap bersaing di ranah digital global,1
@reaareaa__ Dengan dukungan Presiden Prabowo Danantara pasti bisa jadi pelopor di dunia digital Indonesia,1
@reaareaa__ Dukungan dari Presiden Prabowo buat Danantara bikin semangat banget masa depan teknologi makin cerah,1
@reaareaa__ Presiden Prabowo kasih dukungan ke Danantara otomatis nilai plus buat industri Indonesia,1
Jangan lupa juga Mandiri bumn danantara Yppa,2
@reaareaa__ Langkah Presiden Prabowo dukung Danantara bikin kita makin percaya Indonesia bisa jadi pemain besar di dunia digital,1
Lol statement langsung dari bekas ordal danantara,0
@reaareaa__ Presiden Prabowo kasih dukungan penuh ke Danantara generasi muda siap unjuk gigi,1
@reaareaa__ Keren Presiden Prabowo selalu kasih support positif buat Danantara,1
@reaareaa__ Langkah Presiden Prabowo dukung Danantara itu contoh real pemimpin pro kemajuan,1
@reaareaa__ Presiden Prabowo membuktikan kalo beliau care banget soal kemajuan Danantara,1
@reaareaa__ Dukungan penuh dari Presiden Prabowo buat Danantara bikin optimis ke depan,1
@reaareaa__ Presiden Prabowo support Danantara ekosistem digital Indonesia makin terasa hidup,1
@reaareaa__ Presiden Prabowo tunjukin dukungan konkret ke Danantara bikin startup lokal tambah semangat,1
@reaareaa__ Bagus banget Presiden Prabowo percaya sama Danantara bikin makin semangat untuk inovasi,1
@reaareaa__ Presiden Prabowo tunjukin empati dan support ke Danantara bukti nyata pemimpin hebat,1
@reaareaa__ Luar biasa sih Presiden Prabowo dukung Danantara bikin bangga anak muda berani inovasi,1
@reaareaa__ Ada Presiden Prabowo dukung Danantara artinya negeri kita siap bersaing di dunia digital,1
@reaareaa__ Makin yakin sama Danantara karena Presiden Prabowo langsung turun dukung,1
Unggahan itu muncul di tengah isu pengunduran diri Ray dari posisi Dewan Penasihat Badan Pengelola Investasi Daya Anagata Nusantara (Danantara).,2
Ferry menyindir sikap Rosan yang menyebut Ray Dalio tak mundur dari posisi Dewan Penasihat Badan Pengelola Investasi Daya Anagata Nusantara (Danantara).,2
Ekonom Ferry Latuhihin meminta CEO Danantara Rosan Roeslani untuk tahu malu usai mencuatnya unggahan dari konglomerat Investor senior asal Amerika Serikat dan pendiri Bridgewater Associates Ray Dalio.,0
Yang pns2 suruh isi konflik kepentingan sampe berbusa2 yang diatas kayak gini ya pantes itu pada mundur pengurus danantara,0
@reaareaa__ Presiden Prabowo jadi role model buat pemimpin yang dukung Danantara,1
RD bagiin bocoran draf buku terbarunya bulan Januari lalu terus masuk danantara pas maret itu dia riset pasti belajar dari banyak buku pasti jelasin dari berbagai macam zaman jadi ga ada hubungannya rilis buku sama keluar danantara,2
Ray Dalio Batal Gabung Danantara Ada Apa di Balik Keputusan Mengejutkan Ini? https://t.co/2u9i95yOZ9 #ray #raydalio #danantara #ekonomi https://t.co/3xwMqZc9M1,2
@reaareaa__ Presiden Prabowo support Danantara jalan buat inovator muda jadi makin terbuka,1
Ray Dalio Dikabarkan Mundur dari Danantara Ekonom Sentil Rosan Roeslani via @kedaipenacom https://t.co/KzkMi98LYi,2
@reaareaa__ Presiden Prabowo support Danantara waktunya Indonesia jadi tuan rumah di industri digital,1
Danantara Gandeng China Investment Corporation Siap Gaet Investasi Besar! https://t.co/Ozioc211uQ #danantara #china #investasi https://t.co/dxtpZ7pF7z,1
@reaareaa__ Makin salut karena Presiden Prabowo percaya banget sama kekuatan Danantara,1
Bca ga masuk danantara kan ya?,0
@reaareaa__ Terlihat dukungan Presiden Prabowo ke Danantara ngasih keyakinan buat tim kreatif lokal,1
@reaareaa__ Presiden Prabowo bener-bener ngasih energi baru buat Danantara dan startup lokal lainnya,1
@R19cakra @KangManto123 sudah jelas danantara itu aset dari PLAT MERAH. kok bisa - bisanya memberikan peluang ke cina. yg ada malah seperti free port. tersandra sampai saat ini. karena cina bukan bodoh dlm berinvestasi jangka panjang.,0
Selain mengenalkan Danantara yang penting bagi program investasi Indonesia saya juga mengatakan bahwa hubungan Indonesia dan Prancis ini penting. Sebab keduanya sama sama memiliki peran strategis di mana Indonesia bisa jadi navigator dan pintu gerbang ASEAN Prancis ke Uni Eropa,2
Hadir Menko Perekonomian Pak Airlangga Hartarto CIO Danantara Pak Pandu Sjahrir Menteri Ekonomi dan Keuangan Prancis Eric Lombard CEO MEDEF International Philippe Gautier serta ratusan pengusaha Indonesia dan Prancis.,2
Sebagai wakil dunia usaha kami Kadin Indonesia bersama Danantara Apindo Business France serta Mouvement des Entreprises de France (MEDEF) International menggelar Indonesia-France Business Forum 2025 di Jakarta Rabu lalu.,2
@reaareaa__ Support Presiden Prabowo ke Danantara bikin gebrakan baru startup Indonesia makin diperhitungkan,1
Ray Dalio mundur dari penasehat Danantara lalu dia juga mengunggah postingan ky giniapkh ini mengindikasikan sesuatu? https://t.co/BfYl6S1uc4,2
@reaareaa__ Dukungan Presiden Prabowo bikin Danantara makin ready bersaing di pasar global,1
@KangManto123 Ray dahlio itu BERANI JAMIN investasi ke perusahaan dia bakal dapat bunga 7%/tahun lah BUMN yang dipegang danantara aja banyak ga bayar deviden pasti dia punya tim buat baca lapkeu BUMN Sebaiknya Danantara Erik Sri Mulyani titip duit aja ke Ray Dahlio supaya dia yang muter,0
@reaareaa__ Gak cuma janji doang Presiden Prabowo beneran support Danantara dengan aksi,1
Danantara memiliki peran penting dalam rangka membawa Indonesia menyongsong ekonomi baru yang semakin resilien. #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/U4H5Bmr2th,1
@Muhikhsan52 @LembagaKERIS Kemarin lihat danantara hanya fokus di hilirisasi Makanya digenjot kilang minyak baru dan nikel tembaga Semoga hasilnya tidak mengecewakan dan bisa mendukung alutsista,1
Pembentukan Danantara sebagai pusat pengelola investasi nasional #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/kR1ysHrN3q,1
@AhmadUl06581878 @LembagaKERIS Kita liat aja nanti gw berharap danantara mendukung indhan dalam negeri baik bumn maupun swasta. Tapi akhir┬▓ ini belom ada pergerakan kesana sih,2
@reaareaa__ Salut untuk Presiden Prabowo yang udah percaya sama potensi Danantara,1
@Muhikhsan52 @LembagaKERIS Danantara hanya gabungan holding MBG sebagai aset masa depan Klw ini bertahan terus ya makin banyak APBN Kata srimul surplus 8% dari nilai total APBN,2
@reaareaa__ Saran dan semangat dari Presiden Prabowo ke Danantara berperan banget buat pertumbuhan,1
@just_onoy @hasyimmah @LeginoA58693 Yg melantik jkw di danantara adalah presiden RI yg skrg,2
@Psalm2000 @DS_yantie @DS_yantie @grok Berdasarkan laporan Bloomberg dan Jakarta Post Ray Dalio memang tidak jadi bergabung sebagai penasihat Danantara meski diumumkan sebelumnya. Namun klaim bahwa ia mundur karena mengetahui cerita dalam tidak didukung bukti dan tampak spekulatif. Alasan,2
Investasi nasional lebih terarah dan kuat bersama Danantara #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/fGdxArnCiH,1
Babak baru ekonomi dimulai dengan Danantara sebagai katalis perubahan #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/HVko54JZ5j,1
Danantara dorong investasi berdampak bagi seluruh rakyat Indonesia #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/cmkhj1g9gb,1
Perkuat fondasi ekonomi Indonesia melalui Danantara yang inklusif #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/Ob4IuXs9TO,1
Ekonomi baru Indonesia dimulai dari Danantara yang pro rakyat dan berdaya saing #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/tmZyFbUNcF,1
